userid,contentid,rating
4998,JU1s3s7pJ-A,2.0
4998,LKS8h33-7k0,2.0
4998,2-G0bfl3Wws,2.0
4998,4bTdSS382Jk,2.0
4998,DyMjs5kLmvE,2.0
4998,qdMjCtJVGZw,2.0
4998,M87eI2-Vgxo,2.0
4924,TBhs7Qup8BE,2.0
5073,OB_nNRmH5y0,2.0
5073,pDs04EPhFnA,2.0
5087,ieBQUr425Dc,2.0
5096,pyavZcOUuqE,2.0
5117,1lusmf7P46I,2.0
5151,De1c-sQlBbc,2.0
5151,2UBwXNTFDE8,2.0
5151,Bci0QFP57Fw,2.0
5151,bvSOoFKSmV8,2.0
5151,hpM8a4WGugQ,2.0
5151,eOnvtDs6V20,2.0
5144,ag4XtoK377Y,2.0
5153,1lusmf7P46I,2.0
5153,YGRN2phyM-Q,2.0
5160,s1vULbZPOIg,2.0
5174,vL5SFGprgcQ,2.0
5174,vezEfLiUkdM,2.0
5174,NpK5U96TguU,2.0
5174,YqBKfblIQhc,2.0
5174,1T1pVZvzjG8,2.0
5174,ZFIcEX8XBDU,2.0
5174,5B99p6GarYc,2.0
5174,SMlBtvUfrXQ,2.0
5250,amGzztFFv9Q,2.0
5255,t2CocUeqmyM,2.0
5255,V00qDnKn_3A,2.0
5259,vsdioeulfus,2.0
5283,mMoTp658Qk8,2.0
5283,t2CocUeqmyM,2.0
5322,ag4XtoK377Y,2.0
5322,hGsPR-FoDmM,2.0
5360,vk9XX3-H0IY,2.0
5360,kOAu7F9gNro,2.0
5380,x7UxDvqpksA,2.0
5383,vDXgB4371j0,2.0
5386,r2Cs0f6xGbw,2.0
5439,CZ7yHcNeP-I,2.0
5439,9zKapWBI-2A,2.0
5439,SNS7oOgT52A,2.0
5439,1lusmf7P46I,2.0
5439,KdoiVHTAvbo,2.0
5444,vL5SFGprgcQ,2.0
5444,Mn-SQMJorhg,2.0
5440,ssRYHLk_Rn0,2.0
5440,NpK5U96TguU,2.0
5440,DvomvKS770c,2.0
5496,srMaQ0-6lUo,2.0
5496,0NZivEoZ_O4,2.0
5518,Bt-mZucuikc,2.0
5518,YqBKfblIQhc,2.0
5519,tRKhfo7V-g8,2.0
5520,ag4XtoK377Y,2.0
5558,P9Mzjqa3fbs,2.0
5558,EDXcJdLoMMo,2.0
5526,ENXVAvhvo4M,2.0
5596,GJDuvCAFI3s,2.0
5614,0wdXJMTm8JE,2.0
5614,3lFTnVmoe0s,2.0
5614,zQjvGFV8cBk,2.0
5614,--BM9DxgYsk,2.0
5555,qOH-5EfhaXQ,2.0
5638,lD2GBTjp0Ds,2.0
5639,B9PcPNhvsDk,2.0
5639,LkqiN4CXBzQ,2.0
5639,mjpmty0n8gk,2.0
5659,D5iJu5pFpBk,2.0
5659,dlOfeNipVxY,2.0
5659,RmQDd9w8-cQ,2.0
5678,M87eI2-Vgxo,2.0
5719,7VwDWtv8LaE,2.0
5719,UmG_ICXsrPY,2.0
5719,1Su0BRikALE,2.0
5719,ZBdqbCewtBU,2.0
5719,MT0doCs6fB8,2.0
5715,GJDuvCAFI3s,2.0
5742,UfC5R8bHDTI,2.0
5757,vsdioeulfus,2.0
5757,hGsPR-FoDmM,2.0
5765,jBf5HZcChlU,2.0
5767,zKOF-qc2EOw,2.0
5767,jBf5HZcChlU,2.0
5767,msBA33SWQuA,2.0
5821,I1aALUQoTIU,2.0
5755,kOAu7F9gNro,2.0
5839,A6n-aBLcDzc,2.0
5839,M56Oy3wROXk,2.0
5874,Bci0QFP57Fw,2.0
5874,qVMOF2JzXYA,2.0
5927,is3gtQy_ksY,2.0
5964,1lusmf7P46I,2.0
5964,7geOuKvcVIM,2.0
5964,C8UZszmP4II,2.0
6023,aseHD4T1Iik,2.0
6089,lD2GBTjp0Ds,2.0
6100,qkXJ88q5jF4,2.0
6101,QnyPFRiYSI8,2.0
6255,msBA33SWQuA,2.0
6255,maR36c__jgs,2.0
6255,k5h9V6svvW8,2.0
6273,7geOuKvcVIM,2.0
6273,G_ImWPbN8UY,2.0
6273,amGzztFFv9Q,2.0
6273,OB_nNRmH5y0,2.0
6273,ThBmjRD_Dzw,2.0
6139,KdoiVHTAvbo,2.0
6297,cIR9r4-QeGE,2.0
6310,CZ7yHcNeP-I,2.0
6391,BSJMJR3Y_HY,2.0
6461,THnzmYx-X38,2.0
6481,RAvc3Xbkm3I,2.0
6484,jBf5HZcChlU,2.0
6484,t2CocUeqmyM,2.0
6484,Qi7JRbIjrcs,2.0
6484,kbSwL_B6_as,2.0
6778,Pyuigp__khI,2.0
6645,REwGPaW351M,2.0
6645,RmQDd9w8-cQ,2.0
6645,2Dc2bs-YC9M,2.0
7129,TIfoLjY7ivc,2.0
8433,jsChlX4fjVM,2.0
8433,kOAu7F9gNro,2.0
9633,rV3DOzbIbMs,2.0
9633,axe1OhJ2X7I,2.0
11413,jWlFqcvw8vw,2.0
11413,DFFAiOMm-is,2.0
11413,kOAu7F9gNro,2.0
11413,yxCVw-konzw,2.0
11413,7geOuKvcVIM,2.0
11606,xw_lxS_NKdE,2.0
11606,Me_Lp-6t56Q,2.0
11606,V00qDnKn_3A,2.0
11606,7geOuKvcVIM,2.0
9649,DqT-1wxhGgE,2.0
10757,Uo6xCvGP0GA,2.0
13714,pDs04EPhFnA,2.0
14448,D3sgu-18kFY,2.0
15480,tXa15fvPzU4,2.0
15480,yqvG2KLNVu0,2.0
15480,O765QxR8BT0,2.0
15480,PfEmRAveHN4,2.0
15452,P9gAlN2gx7Y,2.0
15846,vL5SFGprgcQ,2.0
15954,kbSwL_B6_as,2.0
15954,pDs04EPhFnA,2.0
16089,rV3DOzbIbMs,2.0
17009,SMlBtvUfrXQ,2.0
17009,JEevdo3QRPQ,2.0
17146,bvSOoFKSmV8,2.0
17146,80uNx9cazX4,2.0
17146,Bci0QFP57Fw,2.0
18944,afeSBjY7nIM,2.0
19365,7geOuKvcVIM,2.0
20221,zQjvGFV8cBk,2.0
20221,rszE9dQyJ_E,2.0
20505,ag4XtoK377Y,2.0
20567,vDXgB4371j0,2.0
20592,VdroB1sBuuA,2.0
20592,YGRN2phyM-Q,2.0
20606,UfC5R8bHDTI,2.0
20606,f3XKxcp9tjM,2.0
20606,ag4XtoK377Y,2.0
20606,DvomvKS770c,2.0
20606,vsdioeulfus,2.0
21338,AX9a-3LOHFY,2.0
21400,Uo6xCvGP0GA,2.0
21400,dRfuUCKJ-vQ,2.0
21592,YGRN2phyM-Q,2.0
21592,UmG_ICXsrPY,2.0
21511,n55DsCp6Otw,2.0
21511,OVLapdUTvcE,2.0
21727,8bhBREE5uIk,2.0
22035,2UBwXNTFDE8,2.0
22035,zQjvGFV8cBk,2.0
22170,dtljlfunqHI,2.0
22170,Bci0QFP57Fw,2.0
22565,KdoiVHTAvbo,2.0
21834,QRf-Rz-u--k,2.0
21834,hGsPR-FoDmM,2.0
22712,Zp3G99MJE_Q,2.0
22783,uce32VgKjc0,2.0
22884,8bhBREE5uIk,2.0
22784,YqBKfblIQhc,2.0
22919,zQjvGFV8cBk,2.0
23243,YqBKfblIQhc,2.0
23243,vDXgB4371j0,2.0
24416,EDXcJdLoMMo,2.0
24813,V00qDnKn_3A,2.0
25522,7Q4danQA5Gg,2.0
25559,kOAu7F9gNro,2.0
25559,De1c-sQlBbc,2.0
25559,YpOvFoUqaHQ,2.0
25635,Fs473fDIJTc,2.0
25635,TlWyDUth0ZM,2.0
25635,OVLapdUTvcE,2.0
25635,is3gtQy_ksY,2.0
24613,ibipJEM3rWg,2.0
24613,TrHzV85pJK0,2.0
25904,LkqiN4CXBzQ,2.0
26009,G_ImWPbN8UY,2.0
26345,FOjSapwjrGA,2.0
26770,7geOuKvcVIM,2.0
26770,G_ImWPbN8UY,2.0
26770,pDs04EPhFnA,2.0
27354,OpMd6y5ohpQ,2.0
27354,vDXgB4371j0,2.0
27354,G_ImWPbN8UY,2.0
28223,vZfBpKLgRjc,2.0
28696,msBA33SWQuA,2.0
28696,SMlBtvUfrXQ,2.0
28696,4k_wT9O3qYc,2.0
28118,Me_Lp-6t56Q,2.0
28191,Bnh0ibJo7ic,2.0
28191,e3xcn-Dl0mo,2.0
28840,CZ7yHcNeP-I,2.0
29404,GYicfnNxWAk,2.0
30066,YqBKfblIQhc,2.0
30066,arQkWmozV4g,2.0
30352,jWlFqcvw8vw,2.0
30352,YuxBxhxQpXE,2.0
30352,t2CocUeqmyM,2.0
30925,h07STlpsRvU,2.0
30925,4ed37nbksEY,2.0
33203,GSWNAHlxbfc,2.0
33203,--BM9DxgYsk,2.0
33203,10QHAHBbwWs,2.0
33203,yTuPLuQr_2E,2.0
33203,x7UxDvqpksA,2.0
33203,Me_Lp-6t56Q,2.0
33203,mjpmty0n8gk,2.0
33203,Ks_lh8PdcQ4,2.0
34326,rV3DOzbIbMs,2.0
35307,CWEbZdO0Khk,2.0
35307,mhNmHDdOCMs,2.0
35307,tRTZPqaSk9A,2.0
35307,WAnvAs7_JYM,2.0
35307,t2CocUeqmyM,2.0
35307,ftZmpE0y4Jw,2.0
35307,AxKyK1QtsLs,2.0
35307,YGRN2phyM-Q,2.0
35307,ib_mN1MJ6Sw,2.0
35307,4Dz4oVDiNoI,2.0
35346,EDXcJdLoMMo,2.0
35560,KdoiVHTAvbo,2.0
36127,urvSYcr8abs,2.0
36158,0C-WgTG8gZ8,2.0
36158,nJT--MlnCBk,2.0
37037,A-kmWmuKnRE,2.0
39064,qOH-5EfhaXQ,2.0
39064,eGyHYPRYmrM,2.0
39154,rD2EGPQjdVk,2.0
39889,HdefB3zbyQE,2.0
39889,DiWxrbLuy-U,2.0
39889,YqBKfblIQhc,2.0
40964,AWuv7627Pw4,2.0
42333,1T1pVZvzjG8,2.0
42333,Nbq3ddlqdX8,2.0
42333,msBA33SWQuA,2.0
42333,vsdioeulfus,2.0
42333,Mn-SQMJorhg,2.0
42333,4k_wT9O3qYc,2.0
43500,tRKhfo7V-g8,2.0
43733,CZSu5RwQFLU,2.0
43733,A-kmWmuKnRE,2.0
43842,t9-nHlWhONo,2.0
43842,7geOuKvcVIM,2.0
43842,4k_wT9O3qYc,2.0
38669,rV3DOzbIbMs,2.0
44257,9TlnPdC2qpE,2.0
44566,1T1pVZvzjG8,2.0
44843,odmOtr1bkA8,2.0
44918,cIR9r4-QeGE,2.0
44441,kYxHgMYvBSI,2.0
46853,9wyVVZWsprc,2.0
47023,x5HtHLvSXyw,2.0
47055,pDs04EPhFnA,2.0
47055,EDXcJdLoMMo,2.0
47055,gJZwO7_u2YI,2.0
47055,RCJsbsRWYlI,2.0
47952,vL5SFGprgcQ,2.0
47952,t2CocUeqmyM,2.0
47970,vezEfLiUkdM,2.0
47970,vxGSvGC-Cic,2.0
47970,eGyHYPRYmrM,2.0
46983,GSWNAHlxbfc,2.0
48247,vTOR50u8vOY,2.0
49102,4y3Fr-ViRGo,2.0
50001,nQcg55mtcgg,2.0
48407,gvU6FOd_wzk,2.0
50123,cIR9r4-QeGE,2.0
50156,8bhBREE5uIk,2.0
50217,EZ71ouvIlcM,2.0
50385,uL6eqH2WtIY,2.0
50908,f3XKxcp9tjM,2.0
51099,2y9gnabz-K0,2.0
53034,exAgzNml8ek,2.0
53034,s7HYqHXcomg,2.0
52418,amGzztFFv9Q,2.0
53157,gJSb-9DQ3Xc,2.0
53295,r2Cs0f6xGbw,2.0
53597,xwJ-xv78i3o,2.0
53597,1b9Ulu2-Iug,2.0
53865,IxRefzxNse0,2.0
53865,RWnFowWtT78,2.0
53865,vL5SFGprgcQ,2.0
53865,gCg9XkrWHUQ,2.0
53865,GLUpI1dOSJw,2.0
53865,j3qbDGLsit8,2.0
53865,xdwntImM10A,2.0
57619,U8JirIErGu4,2.0
57619,vezEfLiUkdM,2.0
57619,lD2GBTjp0Ds,2.0
57619,1lusmf7P46I,2.0
57619,f3wlgcfpF0Y,2.0
57619,XrRQt_I-jiA,2.0
57619,d-I3rKjJeWc,2.0
58082,TrHzV85pJK0,2.0
58082,PfEmRAveHN4,2.0
55978,EDXcJdLoMMo,2.0
59475,EU3Q5D-ElzY,2.0
59475,YqbP6dlENfs,2.0
60072,gJZwO7_u2YI,2.0
60072,Nbq3ddlqdX8,2.0
60072,Xi8qKIxhn7k,2.0
60757,eGyHYPRYmrM,2.0
60851,DFFAiOMm-is,2.0
60851,s1vULbZPOIg,2.0
61313,OpMd6y5ohpQ,2.0
61313,ScnCf6ijEoU,2.0
61652,8bhBREE5uIk,2.0
62268,9TlnPdC2qpE,2.0
62268,uwcXA2QfZcM,2.0
62024,3lFTnVmoe0s,2.0
63958,7oGz0S_Bk7k,2.0
63958,KvJqxuuJYi8,2.0
63958,7e7XvR_OqmU,2.0
63958,jaPj2vOYDE0,2.0
64095,46mCHS_QbRo,2.0
63488,MHDQgu9Iebw,2.0
64640,S7lW4WrUChI,2.0
64801,hGsPR-FoDmM,2.0
65120,rV3DOzbIbMs,2.0
65579,amGzztFFv9Q,2.0
65579,GXPDY4YKD1M,2.0
65856,_aa_jCH_gq0,2.0
65856,5URyxcWfMgQ,2.0
65856,SbuRJ_iDNdk,2.0
65856,bVJDtrzBPmE,2.0
65856,vezEfLiUkdM,2.0
65856,Xi8qKIxhn7k,2.0
65819,KlwVIphby0E,2.0
66006,foMg3e4u_r0,2.0
66024,QnyPFRiYSI8,2.0
67582,X4GZkK58_oA,2.0
67808,3lFTnVmoe0s,2.0
67808,22MD5YHLLDI,2.0
68507,poQWVXwGVD4,2.0
69881,Un4gkomWdBQ,2.0
69881,TwVuSHpq7o4,2.0
69881,SH5tMc4-9s0,2.0
69829,vZfBpKLgRjc,2.0
70021,fAiEFpZpbKw,2.0
70236,YuxBxhxQpXE,2.0
70236,WAnvAs7_JYM,2.0
70236,mhNmHDdOCMs,2.0
71117,vL5SFGprgcQ,2.0
71117,91WodwjZrz0,2.0
73348,jh-kRZF6LVU,2.0
73348,averkPlG3qg,2.0
75614,WDetsNiJo_4,2.0
76246,HR2Tfou09Y8,2.0
79105,YSSvEj2RMes,2.0
79175,SjUasf2gjzA,2.0
81069,rV3DOzbIbMs,2.0
81281,-03LgI8cY2I,2.0
81281,bVJDtrzBPmE,2.0
82924,EDXcJdLoMMo,2.0
82924,nC-IiBCLs1Q,2.0
82924,CZSu5RwQFLU,2.0
82924,mjpmty0n8gk,2.0
83578,T7pCCLoN4fw,2.0
83578,vSZPpTM9Ts8,2.0
84351,vZfBpKLgRjc,2.0
85633,n55DsCp6Otw,2.0
85633,nEOG0yDFQgU,2.0
85933,46mCHS_QbRo,2.0
86171,IMfyIl2RcOE,2.0
86171,blK-ayYtzUI,2.0
86171,wLpLXuhPvBY,2.0
88073,f4tR7HoJg7g,2.0
88073,P9gAlN2gx7Y,2.0
88103,A1PP3YSnim4,2.0
88385,CZ7yHcNeP-I,2.0
88385,xw_lxS_NKdE,2.0
88961,DiWxrbLuy-U,2.0
89248,pDs04EPhFnA,2.0
89289,tZ4lGiXxsa8,2.0
89289,YGRN2phyM-Q,2.0
89343,n55DsCp6Otw,2.0
89359,CZSu5RwQFLU,2.0
89359,X8eSM3Th6Ms,2.0
89398,aTWa-t3FFKI,2.0
89590,EU3Q5D-ElzY,2.0
89590,L6HobZ0s6oc,2.0
89506,i0sInQb6MP4,2.0
89620,xfHUyuRDxWg,2.0
89752,ftZmpE0y4Jw,2.0
89752,YGRN2phyM-Q,2.0
89752,B9PcPNhvsDk,2.0
90509,EU3Q5D-ElzY,2.0
92503,fAiEFpZpbKw,2.0
92503,e3xcn-Dl0mo,2.0
94126,65o3BkuKuME,2.0
95494,46mCHS_QbRo,2.0
98305,z3Z0gYt6YXo,2.0
98305,G_ImWPbN8UY,2.0
98383,rV3DOzbIbMs,2.0
99477,CZ7yHcNeP-I,2.0
99477,yxCVw-konzw,2.0
99477,CZSu5RwQFLU,2.0
98019,eGyHYPRYmrM,2.0
98019,UmG_ICXsrPY,2.0
99981,jBf5HZcChlU,2.0
99981,rV3DOzbIbMs,2.0
100202,u2pNEPh9Ziw,2.0
100202,Kb-xhiuLHxQ,2.0
100590,nC-IiBCLs1Q,2.0
101404,C8UZszmP4II,2.0
102040,kOAu7F9gNro,2.0
102580,1lusmf7P46I,2.0
102580,C8UZszmP4II,2.0
103500,YGRN2phyM-Q,2.0
103500,jWlFqcvw8vw,2.0
102601,vezEfLiUkdM,2.0
104183,s1vULbZPOIg,2.0
104183,MHDQgu9Iebw,2.0
105552,vaTxGwvQCWo,2.0
105552,D3sgu-18kFY,2.0
105552,Jq04BlLt3dI,2.0
105663,vDXgB4371j0,2.0
106083,2UBwXNTFDE8,2.0
106156,yxCVw-konzw,2.0
105748,1uAe9Zn84QA,2.0
106520,PBgfN68E3kU,2.0
106520,DSMe4TYijD8,2.0
106520,nJT--MlnCBk,2.0
106520,a1a_oo_-Zwo,2.0
106520,6NQl7QYevP0,2.0
106520,EvKGL9l-xek,2.0
106415,KdoiVHTAvbo,2.0
106415,vDXgB4371j0,2.0
107260,TlWyDUth0ZM,2.0
107260,srMaQ0-6lUo,2.0
107427,hGsPR-FoDmM,2.0
107427,pxwsv53zHVE,2.0
107974,rV3DOzbIbMs,2.0
107974,YGRN2phyM-Q,2.0
107852,YqbP6dlENfs,2.0
108593,rV3DOzbIbMs,2.0
108790,KdoiVHTAvbo,2.0
108790,WZYT9dCH4ag,2.0
108790,9j_Dfm0RlM4,2.0
108869,OLzYl1LL8l4,2.0
110411,XMTGnSi1xE4,2.0
110411,GoPBWm06Ung,2.0
111095,xwJ-xv78i3o,2.0
111466,U0QvoTdqKcU,2.0
111466,rHD_OI3zp5c,2.0
111466,0R-pSOZRwgM,2.0
111466,ikpVA0JK9tE,2.0
111466,pDs04EPhFnA,2.0
111445,amcQJ9kfuSQ,2.0
111445,WEQ2pEBz6Ds,2.0
111445,axe1OhJ2X7I,2.0
111491,ewB4qw6VYvE,2.0
111491,gJSb-9DQ3Xc,2.0
110351,zQjvGFV8cBk,2.0
112036,1lusmf7P46I,2.0
112352,CZSu5RwQFLU,2.0
113014,t2CocUeqmyM,2.0
116970,tRKhfo7V-g8,2.0
117991,N0RV_R8UJkc,2.0
116773,PBgfN68E3kU,2.0
118285,xw_lxS_NKdE,2.0
118403,msBA33SWQuA,2.0
119557,r2Cs0f6xGbw,2.0
120007,Mn-SQMJorhg,2.0
121992,zQjvGFV8cBk,2.0
121992,DvomvKS770c,2.0
122171,9j_Dfm0RlM4,2.0
122276,ZoQG51WRNJU,2.0
122276,ghz6UygRves,2.0
122276,TIfoLjY7ivc,2.0
122276,uce32VgKjc0,2.0
122276,HDr7nyCRYZI,2.0
122966,A3zUKA00ro0,2.0
123371,vZfBpKLgRjc,2.0
123686,Fs473fDIJTc,2.0
123686,p3U9sfLNxr8,2.0
123686,vezEfLiUkdM,2.0
122933,jWlFqcvw8vw,2.0
123771,A59cAuqvGMY,2.0
124262,msBA33SWQuA,2.0
124262,24GngnukIFY,2.0
124618,lD2GBTjp0Ds,2.0
124618,xbcRE9iUXTY,2.0
124189,f3XKxcp9tjM,2.0
124762,XOIGy2vVAgE,2.0
125304,0VQ5PZpNvPc,2.0
125304,yqvG2KLNVu0,2.0
125304,vL5SFGprgcQ,2.0
125304,t2Tfm8XdYZY,2.0
125304,s1vULbZPOIg,2.0
125304,vZfBpKLgRjc,2.0
125304,0C-WgTG8gZ8,2.0
125304,jBf5HZcChlU,2.0
125240,rV3DOzbIbMs,2.0
125339,lD2GBTjp0Ds,2.0
125553,OVLapdUTvcE,2.0
125343,1uAe9Zn84QA,2.0
125343,fonorJcrMxY,2.0
125687,_y-q2KnReLw,2.0
125792,jWlFqcvw8vw,2.0
125771,2pJNs2aViZw,2.0
126341,msBA33SWQuA,2.0
126885,RGwwHcDcFLY,2.0
126885,qdQaMnJpcKo,2.0
126885,1WCawXovfW8,2.0
126885,9lSY9yT4nts,2.0
126841,k5h9V6svvW8,2.0
126915,vsdioeulfus,2.0
126915,WZYT9dCH4ag,2.0
126915,G_ImWPbN8UY,2.0
126895,Un4gkomWdBQ,2.0
127443,opH5LDAIxfA,2.0
127513,gJSb-9DQ3Xc,2.0
127527,Mn-SQMJorhg,2.0
127816,n4oSSv5vFVw,2.0
127816,yKsb0SSFtEg,2.0
127904,9TlnPdC2qpE,2.0
127904,V00qDnKn_3A,2.0
127904,srMaQ0-6lUo,2.0
128370,7geOuKvcVIM,2.0
128370,WCk96p4XE4A,2.0
128370,G_ImWPbN8UY,2.0
128370,t2CocUeqmyM,2.0
128764,vL5SFGprgcQ,2.0
128765,6by1Y3QSAH4,2.0
129069,PBgfN68E3kU,2.0
129069,RmQDd9w8-cQ,2.0
129335,ieBQUr425Dc,2.0
129335,rQYLMDe-v_o,2.0
129335,gNJcutE6Mcg,2.0
129278,jBf5HZcChlU,2.0
128990,tRKhfo7V-g8,2.0
129696,a3LFVaaiyhQ,2.0
129696,wLpLXuhPvBY,2.0
129786,N0RV_R8UJkc,2.0
129786,RmQDd9w8-cQ,2.0
129988,VI9RPuNCW5o,2.0
130060,p3U9sfLNxr8,2.0
130060,4k_wT9O3qYc,2.0
130060,46mCHS_QbRo,2.0
130747,maR36c__jgs,2.0
130747,3oP4jag1GBc,2.0
131066,tRKhfo7V-g8,2.0
131492,7AdiVHvfJGg,2.0
131492,Pyuigp__khI,2.0
131970,YGRN2phyM-Q,2.0
131970,t2CocUeqmyM,2.0
131970,qTA3tWfsXx8,2.0
131970,ikpVA0JK9tE,2.0
131970,KdoiVHTAvbo,2.0
132879,opH5LDAIxfA,2.0
133281,axe1OhJ2X7I,2.0
133281,5URyxcWfMgQ,2.0
133281,F2CY1YFbKmg,2.0
133281,lxeNjauJ9IQ,2.0
133281,Gx8DTDtW0rA,2.0
133657,YGRN2phyM-Q,2.0
133657,YqBKfblIQhc,2.0
133657,t2CocUeqmyM,2.0
133657,46mCHS_QbRo,2.0
133657,NpK5U96TguU,2.0
133113,G_ImWPbN8UY,2.0
134110,smJrgttSuEk,2.0
134461,dtljlfunqHI,2.0
134921,BwMyDjjog88,2.0
134921,G_ImWPbN8UY,2.0
135547,yQxDdJW0zdE,2.0
135547,XMTGnSi1xE4,2.0
135547,h07STlpsRvU,2.0
135547,G_SZTNHrYNY,2.0
135547,JLNeK6Ow7Zg,2.0
135547,N0RV_R8UJkc,2.0
135547,xRS7NQ7xIBQ,2.0
135547,vezEfLiUkdM,2.0
135547,Sm6_N4uaw-k,2.0
135547,pIKP-KTOhZ8,2.0
135547,5bqWcO3uPzE,2.0
135547,VdTSv6u6iP0,2.0
135547,VGIydylesYA,2.0
135547,cfGg5PQUzb8,2.0
135547,0R-pSOZRwgM,2.0
135547,UhoPbjnDKuY,2.0
135849,YGRN2phyM-Q,2.0
135849,t2CocUeqmyM,2.0
135849,8Y7I-MFrPTw,2.0
135849,JnU3VqiYK68,2.0
136150,xU8QzZAtLEQ,2.0
136234,VdTSv6u6iP0,2.0
136234,IADNLugD6nE,2.0
134626,RCMvkZfeQa4,2.0
136561,rV3DOzbIbMs,2.0
136561,YGRN2phyM-Q,2.0
136839,hGsPR-FoDmM,2.0
136357,DFFAiOMm-is,2.0
137655,X4GZkK58_oA,2.0
137655,hGsPR-FoDmM,2.0
137716,Me_Lp-6t56Q,2.0
137918,f3XKxcp9tjM,2.0
138050,t2CocUeqmyM,2.0
138050,msBA33SWQuA,2.0
138447,fonorJcrMxY,2.0
138447,TBhs7Qup8BE,2.0
138447,0AtEn8P7LyI,2.0
138447,Pyuigp__khI,2.0
138447,ZjQ6ZsSoGlk,2.0
138357,jsChlX4fjVM,2.0
138357,17VNzvH3xNw,2.0
138525,msBA33SWQuA,2.0
138607,5gJS6_Y-0gk,2.0
138607,OB_nNRmH5y0,2.0
138837,WrOCPvnEYAM,2.0
139012,XQ1jVRnYVtc,2.0
139459,Y0cJkZVEeiQ,2.0
139459,f3XKxcp9tjM,2.0
139459,190T_VrgPdM,2.0
139459,MMiiQUqvhr4,2.0
139459,vL5SFGprgcQ,2.0
139459,opH5LDAIxfA,2.0
139459,yKsb0SSFtEg,2.0
139433,hg2B6i-HtSU,2.0
140068,gA7wunscmSU,2.0
140068,Kb-xhiuLHxQ,2.0
140237,yM1iqGvM63s,2.0
140499,AENdChLDQRM,2.0
140499,vezEfLiUkdM,2.0
140282,oPTqT-XNFeo,2.0
140282,maR36c__jgs,2.0
140441,ikpVA0JK9tE,2.0
140441,pDs04EPhFnA,2.0
141159,jBf5HZcChlU,2.0
141263,vsdioeulfus,2.0
141701,Ur0zaDPc16M,2.0
142236,9VyYGpQcROU,2.0
142236,dZJ-SCzqZfE,2.0
142236,5bow29fB568,2.0
142236,WEKFpnnXqMY,2.0
142236,yQxDdJW0zdE,2.0
142236,VdTSv6u6iP0,2.0
142236,7lVA8n0kZE8,2.0
142236,AuBfT3rG4hI,2.0
142236,Nk_iuay2ANA,2.0
142389,Xi8qKIxhn7k,2.0
142389,t2CocUeqmyM,2.0
142389,Ks_lh8PdcQ4,2.0
142389,1T1pVZvzjG8,2.0
142389,nC-IiBCLs1Q,2.0
142389,CZSu5RwQFLU,2.0
142389,CZ7yHcNeP-I,2.0
142152,GSWNAHlxbfc,2.0
142314,N0RV_R8UJkc,2.0
142663,190T_VrgPdM,2.0
142582,j4W7c5B9BQA,2.0
143532,yTuPLuQr_2E,2.0
144160,amGzztFFv9Q,2.0
144328,M87eI2-Vgxo,2.0
144688,vsdioeulfus,2.0
144688,V00qDnKn_3A,2.0
144829,17VNzvH3xNw,2.0
144815,4k_wT9O3qYc,2.0
144852,9aHBnIOJv0c,2.0
144927,kOAu7F9gNro,2.0
145023,EDXcJdLoMMo,2.0
145103,CZ7yHcNeP-I,2.0
144866,CZ7yHcNeP-I,2.0
145256,190T_VrgPdM,2.0
145314,YqBKfblIQhc,2.0
145314,zQjvGFV8cBk,2.0
145368,u_iOAWHlNIo,2.0
145733,k6RDAfF02-U,2.0
146252,A-kmWmuKnRE,2.0
146540,Me_Lp-6t56Q,2.0
146567,PBgfN68E3kU,2.0
146567,jWlFqcvw8vw,2.0
146930,jBf5HZcChlU,2.0
146930,ZFIcEX8XBDU,2.0
146930,De1c-sQlBbc,2.0
146930,fAiEFpZpbKw,2.0
146930,EDXcJdLoMMo,2.0
146930,MHDQgu9Iebw,2.0
147797,EDXcJdLoMMo,2.0
147797,kOAu7F9gNro,2.0
148289,rV3DOzbIbMs,2.0
148916,hlmcxQoowRo,2.0
148916,A59cAuqvGMY,2.0
149144,ikpVA0JK9tE,2.0
149144,CZ7yHcNeP-I,2.0
149199,jBf5HZcChlU,2.0
149267,iNFDyoTkkeI,2.0
149267,t2CocUeqmyM,2.0
149267,is3gtQy_ksY,2.0
149480,kOAu7F9gNro,2.0
150051,msBA33SWQuA,2.0
150051,Me_Lp-6t56Q,2.0
150051,GSWNAHlxbfc,2.0
150407,D5rB25LvFjw,2.0
150407,RerGHLc9iK0,2.0
150407,rm2K1LYtHiE,2.0
150407,6NeUlQV2cCY,2.0
150407,6NQl7QYevP0,2.0
150407,zaRfGCBQ5mo,2.0
150407,DSMe4TYijD8,2.0
150407,gVU1S_j3_Tk,2.0
150061,yUIRE0TgBI8,2.0
150061,t2CocUeqmyM,2.0
150145,0_IQ0y3OqT8,2.0
151009,CZSu5RwQFLU,2.0
151652,uce32VgKjc0,2.0
151490,zQjvGFV8cBk,2.0
151857,VdroB1sBuuA,2.0
151865,WzJLG1njU7s,2.0
151963,vL5SFGprgcQ,2.0
151963,MWrPAZHDHtw,2.0
151999,EDXcJdLoMMo,2.0
152075,EDXcJdLoMMo,2.0
152172,vL5SFGprgcQ,2.0
152172,1Zpo34_DFKg,2.0
152202,ftZmpE0y4Jw,2.0
152357,Pyuigp__khI,2.0
153168,foMg3e4u_r0,2.0
153742,xbcRE9iUXTY,2.0
153742,t9-nHlWhONo,2.0
